ordinal,prompt_tokens,cached_tokens,uncached_prompt_tokens,completion_tokens,finish_reason,client_ttft_ms,client_decode_interval_ms,client_tpot_ms,client_total_ms,output_delta_events,cache_hit_ratio,response_id_consistent
3942,12189,0,12189,128,length,"18,541.695333","2,089.784565",16.454997,"20,632.598979",69,0.000000000,true
3943,5800,0,5800,128,length,"18,613.622556","1,924.157147",15.150844,"20,538.523005",65,0.000000000,true
3944,58493,192,58301,128,length,"19,687.232489","1,750.015935",13.779653,"21,437.269448",59,0.003282444,true
3945,62710,61760,950,128,length,"19,373.859075","1,800.375691",14.176187,"21,175.075061",61,0.984850901,true
3946,117020,114112,2908,128,length,"19,154.064447","1,741.283066",13.710890,"20,896.755236",59,0.975149547,true
3947,19802,14400,5402,128,length,"19,137.094809","1,603.505948",12.626031,"20,740.606581",30,0.727199273,true
3948,13529,13440,89,128,length,"18,865.333308","2,072.869487",16.321807,"20,980.392055",57,0.993421539,true
3949,11347,1152,10195,128,length,"18,983.369278","1,788.460302",14.082365,"20,771.853196",60,0.101524632,true
3950,44181,5184,38997,128,length,"19,800.942633","1,848.255365",14.553192,"21,650.779002",62,0.117335506,true
3951,42285,36992,5293,128,length,"19,876.864991","1,784.118540",14.048177,"21,662.275733",45,0.874825588,true
3952,853,832,21,128,length,"20,852.561384",508.113220,4.000891,"21,361.129616",18,0.975381008,true
3953,45265,21440,23825,128,length,"20,227.812685","1,557.500849",12.263786,"21,786.073892",53,0.473655142,true
3954,21209,14400,6809,128,length,"20,238.226270","1,179.451215",9.287017,"21,418.884855",16,0.678957047,true
3955,78746,77824,922,128,length,"19,997.212979","1,502.485472",11.830594,"21,501.146303",50,0.988291469,true
3956,106021,105536,485,128,length,"18,841.520288","1,035.138461",8.150697,"19,876.664701",14,0.995425435,true
3957,38795,3584,35211,128,length,"19,280.336898","1,217.813949",9.589086,"20,498.157119",35,0.092383039,true
3958,1558,0,1558,128,length,"18,883.539275","2,107.488032",16.594394,"20,991.526351",71,0.000000000,true
3959,38128,36288,1840,128,length,"18,820.568731","1,859.396189",14.640915,"20,680.543901",63,0.951741502,true
3960,37162,22720,14442,128,length,"18,121.015090","1,625.426953",12.798637,"19,748.202089",55,0.611377213,true
3961,22650,18304,4346,128,length,"17,794.398596","1,455.121643",11.457651,"19,250.060276",17,0.808123620,true
3962,42421,36992,5429,128,length,"18,293.327648","1,873.096809",14.748794,"20,166.431721",53,0.872020933,true
3963,102190,86656,15534,128,length,"18,788.835297","1,642.880690",12.936068,"20,472.800887",52,0.847989040,true
3964,8964,6912,2052,128,length,"17,745.276993","1,601.908720",12.613454,"19,347.587220",54,0.771084337,true
3965,40255,36288,3967,128,length,"19,469.372244",162.647330,1.280688,"19,632.025430",2,0.901453236,true
3966,24023,18304,5719,128,length,"18,764.867748","1,193.297339",9.396042,"19,958.170975",10,0.761936478,true
3967,34371,32896,1475,128,length,"18,466.718134","2,028.593107",15.973174,"20,495.318153",46,0.957085915,true
3968,5000,0,5000,128,length,"18,133.093489","2,117.447855",16.672818,"20,251.207429",64,0.000000000,true
3969,44478,43328,1150,128,length,"18,160.300200","1,634.670705",12.871423,"19,795.872097",50,0.974144521,true
3970,10131,0,10131,128,length,"18,260.324155","2,246.922443",17.692303,"20,508.352015",67,0.000000000,true
3971,42690,36992,5698,128,length,"18,451.072731","1,628.926277",12.826191,"20,080.005536",39,0.866526119,true
3972,40937,36288,4649,128,length,"19,357.716772",490.148022,3.859433,"19,847.870554",3,0.886435254,true
3973,208724,204672,4052,128,length,"18,604.686134","1,951.518419",15.366287,"20,559.100320",57,0.980586804,true
3974,1234,1152,82,128,length,"19,841.278279",0.000000,0.000000,"19,841.283879",1,0.933549433,true
3975,4131,896,3235,128,length,"19,128.598486",662.829831,5.219133,"19,791.433629",3,0.216896635,true
3976,13602,13504,98,128,length,"18,214.966230","2,438.049869",19.197243,"20,654.184972",54,0.992795177,true
3977,53583,52096,1487,128,length,"18,255.663575",387.894449,3.054287,"18,643.563368",2,0.972248661,true
3978,3607,0,3607,128,length,"17,318.124314","1,840.964876",14.495786,"19,160.077454",53,0.000000000,true
3979,41578,36288,5290,128,length,"17,467.391283","1,103.623417",8.689948,"18,574.273637",18,0.872769253,true
3980,117426,116992,434,128,length,"17,090.057046","2,264.130834",17.827802,"19,355.876534",65,0.996304055,true
3981,213207,204672,8535,128,length,"17,189.393476","1,928.128859",15.182117,"19,117.708896",55,0.959968481,true
3982,42076,36288,5788,128,length,"16,991.740078","1,538.639550",12.115272,"18,531.523733",44,0.862439395,true
3983,107391,105536,1855,128,length,"14,772.630335","1,819.097183",14.323600,"16,591.735038",15,0.982726672,true
3984,6190,4992,1198,128,length,"14,318.273155","1,743.879502",13.731335,"16,062.158929",16,0.806462036,true
3985,35840,32896,2944,128,length,"14,218.559377","1,708.982300",13.456554,"15,927.718478",49,0.917857143,true
3986,117816,114112,3704,128,length,"14,463.625404","2,198.955025",17.314606,"16,664.489468",64,0.968561146,true
3987,11170,0,11170,128,length,"14,225.406535","2,135.760255",16.817010,"16,361.598249",62,0.000000000,true
3988,15868,13440,2428,128,length,"14,161.041227","1,982.521447",15.610405,"16,143.582035",45,0.846987648,true
3989,37850,32704,5146,128,length,"14,304.024786","1,691.967573",13.322579,"15,997.326354",49,0.864042272,true
3990,2150,832,1318,128,length,"15,770.697400",0.000000,0.000000,"15,770.702168",1,0.386976744,true
3991,3189,0,3189,128,length,"13,949.156038","2,226.373993",17.530504,"16,175.690512",64,0.000000000,true
3992,45604,25344,20260,128,length,"14,362.688897","1,716.377462",13.514783,"16,080.134303",50,0.555740724,true
3993,5296,0,5296,128,length,"14,308.754807","2,291.348393",18.042113,"16,600.550020",65,0.000000000,true
3994,42569,36288,6281,128,length,"14,404.002918","1,942.460140",15.294962,"16,347.807612",58,0.852451314,true
3995,50885,44864,6021,128,length,"14,525.130464","1,711.713457",13.478059,"16,238.381309",51,0.881674364,true
3996,22459,2752,19707,128,length,"14,777.761319","1,804.959728",14.212281,"16,583.599230",53,0.122534396,true
3997,118222,114112,4110,128,length,"14,811.199407","1,396.824831",10.998621,"16,209.910429",42,0.965234897,true
3998,215643,204672,10971,128,length,"15,104.785721","2,323.131235",18.292372,"17,428.365504",68,0.949124247,true
3999,2788,0,2788,128,length,"14,680.261191","2,339.336515",18.419973,"17,020.930741",69,0.000000000,true
4000,15979,13440,2539,128,length,"14,684.220774","1,673.346435",13.175956,"16,357.574153",42,0.841103949,true
4001,1122,448,674,128,length,"14,834.858121","2,220.561595",17.484737,"17,055.425700",41,0.399286988,true
4002,33241,14400,18841,128,length,"14,954.508568","2,242.265254",17.655632,"17,196.780030",30,0.433199964,true
4003,63875,61760,2115,128,length,"11,283.100948","1,778.327486",14.002579,"13,061.910038",52,0.966888454,true
4004,49350,44864,4486,128,length,"11,748.401415",770.850458,6.069689,"12,520.905070",16,0.909098278,true
4005,16506,14656,1850,128,length,"10,706.853207","2,137.521868",16.830881,"12,845.633613",61,0.887919544,true
4006,8407,7360,1047,128,length,"10,482.501839","2,559.185991",20.151071,"13,042.166010",74,0.875460925,true
4007,2757,1920,837,128,length,"10,226.079147","2,422.184239",19.072317,"12,649.154178",70,0.696409140,true
4008,16075,13504,2571,128,length,"10,196.019933","2,035.746763",16.029502,"12,233.612823",50,0.840062208,true
4009,1301,448,853,128,length,"11,516.942695",853.231396,6.718357,"12,370.180555",2,0.344350500,true
4010,118695,116992,1703,128,length,"10,502.020937","2,088.738284",16.446758,"12,592.735717",60,0.985652302,true
4011,34152,19776,14376,128,length,"10,414.937562","1,835.926532",14.456114,"12,250.869086",36,0.579058327,true
4012,31763,31488,275,128,length,"10,313.161401","1,461.850880",11.510637,"11,775.018233",14,0.991342128,true
4013,35046,19776,15270,128,length,"10,593.180663","1,467.974160",11.558852,"12,061.160135",21,0.564286937,true
4014,119939,116992,2947,128,length,"10,562.834120","2,381.284270",18.750270,"12,944.938204",68,0.975429176,true
4015,9778,7744,2034,128,length,"10,350.653888","2,202.651566",17.343713,"12,553.311118",51,0.791982000,true
4016,16209,13504,2705,128,length,"10,521.276513","1,640.675841",12.918707,"12,162.169892",31,0.833117404,true
4017,5604,5120,484,128,length,"10,384.374474","2,560.923253",20.164750,"12,946.144038",72,0.913633119,true
4018,1013,0,1013,128,length,"10,326.452833","2,206.324619",17.372635,"12,533.200464",62,0.000000000,true
4019,1207,1152,55,128,length,"11,674.284735",242.408119,1.908725,"11,916.697910",2,0.954432477,true
4020,5384,4032,1352,128,length,"10,227.810648","2,272.056593",17.890209,"12,500.384685",64,0.748885587,true
4021,39642,19776,19866,128,length,"10,843.508940","1,214.885286",9.566026,"12,058.399506",17,0.498864840,true
4022,120978,116992,3986,128,length,"10,114.981951","1,707.006028",13.440992,"11,825.022179",49,0.967051861,true
4023,16495,13504,2991,128,length,"10,070.533728","1,956.585371",15.406184,"12,028.814825",46,0.818672325,true
4024,40,0,40,128,length,"9,087.845024","1,778.018780",14.000148,"10,866.470177",51,0.000000000,true
4025,3065,2176,889,128,length,"9,205.774658","2,360.063046",18.583174,"11,565.997226",69,0.709951060,true
4026,49283,44864,4419,128,length,"9,176.056536","1,713.483583",13.491997,"10,889.545815",24,0.910334192,true
4027,108768,105984,2784,128,length,"9,185.927430","1,737.359227",13.679994,"10,923.293345",12,0.974404237,true
4028,6904,5312,1592,128,length,"8,992.088014","1,908.099421",15.024405,"10,901.208403",56,0.769409038,true
4029,218257,204672,13585,128,length,"9,103.029176","1,239.544808",9.760195,"10,342.580384",13,0.937756865,true
4030,45343,24000,21343,128,length,"8,933.174557","1,510.400383",11.892916,"10,444.667748",46,0.529298899,true
4031,32356,31488,868,128,length,"9,014.994082","1,765.488953",13.901488,"10,780.489403",44,0.973173445,true
4032,19327,13504,5823,128,length,"8,983.387593","1,734.070625",13.654099,"10,718.447410",43,0.698711647,true
4033,122309,117312,4997,128,length,"9,140.599520","1,856.592007",14.618835,"10,998.421905",59,0.959144462,true
4034,5303,3712,1591,128,length,"9,959.589943",952.719924,7.501732,"10,912.315147",23,0.699981143,true
4035,19159,4992,14167,128,length,"9,056.766156","1,617.438890",12.735739,"10,675.470272",52,0.260556396,true
4036,32575,31488,1087,128,length,"8,908.607868","1,406.107465",11.071712,"10,314.720805",24,0.966630852,true
4037,42929,38784,4145,128,length,"8,698.344323","1,602.633045",12.619158,"10,305.442619",52,0.903445224,true
4038,49329,24000,25329,128,length,"8,984.759252","1,505.142965",11.851519,"10,489.907337",16,0.486529222,true
4039,21136,13568,7568,128,length,"9,090.064754","1,601.600429",12.611027,"10,691.670559",39,0.641937926,true
4040,10447,0,10447,128,length,"9,235.514476","2,135.544477",16.815311,"11,371.757263",68,0.000000000,true
4041,221189,213184,8005,128,length,"9,376.786310","1,582.420694",12.460005,"10,964.868744",40,0.963809231,true
4042,6616,5376,1240,128,length,"8,925.252575","1,907.426199",15.019104,"10,832.684406",42,0.812575574,true
4043,122673,117760,4913,128,length,"9,006.881571","1,890.683667",14.887273,"10,898.903361",60,0.959950437,true
4044,40426,37824,2602,128,length,"8,868.763906","1,667.218770",13.127707,"10,537.436672",53,0.935635482,true
4045,46141,38784,7357,128,length,"10,575.372875",0.000000,0.000000,"10,575.378411",1,0.840553954,true
4046,58207,24000,34207,128,length,"9,392.271520","1,521.834584",11.982949,"10,915.269985",48,0.412321542,true
4047,21677,15808,5869,128,length,"9,168.129785","1,333.633678",10.501053,"10,503.094481",30,0.729252203,true
4048,540,0,540,128,length,"8,996.718547","2,089.679891",16.454172,"11,086.933291",67,0.000000000,true
4049,110134,107328,2806,128,length,"9,017.410549","1,353.572203",10.658049,"10,370.989120",13,0.974521946,true
4050,6228,5248,980,128,length,"8,721.178647","2,130.206355",16.773278,"10,851.403371",68,0.842646114,true
4051,11696,5312,6384,128,length,"8,913.385890","1,799.226083",14.167135,"10,713.477611",58,0.454172367,true
4052,1216,1152,64,128,length,"8,809.029355","1,412.650076",11.123229,"10,222.155883",23,0.947368421,true
4053,8877,0,8877,128,length,"9,106.525908","1,658.934033",13.062473,"10,766.198379",54,0.000000000,true
4054,22173,15936,6237,128,length,"9,033.914328","1,659.262228",13.065057,"10,693.999666",39,0.718711947,true
4055,123207,118208,4999,128,length,"9,123.709787","1,927.284340",15.175467,"11,052.293593",63,0.959426007,true
4056,8855,832,8023,128,length,"8,932.161685","1,834.746683",14.446824,"10,767.557109",58,0.093958216,true
4057,52944,15168,37776,128,length,"9,917.076935","1,179.240973",9.285362,"11,096.323412",22,0.286491387,true
4058,223622,215616,8006,128,length,"9,978.797741","1,822.063319",14.346955,"11,803.707547",57,0.964198514,true
4059,50310,46528,3782,128,length,"9,753.363293","1,617.896494",12.739342,"11,371.264971",17,0.924826078,true
4060,48169,33344,14825,128,length,"9,930.469649","1,768.863380",13.928058,"11,699.352037",55,0.692229442,true
4061,5201,1152,4049,128,length,"9,554.270588","2,009.775070",15.825001,"11,564.557502",63,0.221495866,true
4062,8877,8832,45,128,length,"9,863.641763","1,848.628488",14.556130,"11,712.766382",58,0.994930720,true
4063,16849,0,16849,128,length,"10,203.922140","1,926.664271",15.170585,"12,130.604267",61,0.000000000,true
4064,11873,8768,3105,128,length,"10,364.613198","1,787.788841",14.077077,"12,153.113404",57,0.738482271,true
4065,1627,1280,347,128,length,"10,261.941157","2,181.266149",17.175324,"12,443.212618",10,0.786724032,true
4066,123579,118656,4923,128,length,"10,096.110890","1,949.926726",15.353754,"12,047.918943",63,0.960163135,true
4067,22295,16064,6231,128,length,"10,056.754964","1,470.495300",11.578703,"11,527.543130",36,0.720520296,true
4068,60189,15168,45021,128,length,"11,358.834921","1,297.566193",10.217057,"12,656.406618",31,0.252006181,true
4069,226543,215616,10927,128,length,"11,565.553190","1,253.526583",9.870288,"12,819.085053",6,0.951766331,true
4070,79274,78720,554,128,length,"11,300.402652","1,466.869736",11.550155,"12,767.862088",48,0.993011580,true
4071,124041,119936,4105,128,length,"11,315.042384","1,555.397729",12.247226,"12,871.707835",53,0.966906104,true
4072,103992,89152,14840,128,length,"11,464.645803","1,401.720678",11.037171,"12,867.488570",48,0.857296715,true
4073,9309,4096,5213,128,length,"11,273.281030","1,367.436344",10.767215,"12,681.251262",47,0.440004297,true
4074,7179,2816,4363,128,length,"12,146.305735",623.954069,4.913024,"12,770.764288",8,0.392255189,true
4075,64269,15168,49101,128,length,"12,528.814189","1,295.316288",10.199341,"13,824.136077",26,0.236008029,true
4076,6609,5568,1041,128,length,"12,433.539134","1,839.833603",14.486879,"14,273.726628",59,0.842487517,true
4077,59200,59008,192,128,length,"12,257.330577","1,509.691289",11.887333,"13,767.027114",19,0.996756757,true
4078,72170,71296,874,128,length,"12,022.442998","1,509.067924",11.882425,"13,532.986262",49,0.987889705,true
4079,228961,218240,10721,128,length,"11,933.692155","1,767.370695",13.916305,"13,704.438557",55,0.953175432,true
4080,6564,0,6564,128,length,"11,695.780136","1,936.818367",15.250538,"13,633.813361",61,0.000000000,true
4081,124417,122304,2113,128,length,"11,587.631860","1,923.905657",15.148863,"13,512.985016",60,0.983016790,true
4082,59363,59008,355,128,length,"11,555.699161","1,463.800751",11.525990,"13,019.505320",20,0.994019844,true
4083,64972,63872,1100,128,length,"11,520.913222","2,102.476697",16.554935,"13,624.635913",66,0.983069630,true
4084,231774,218240,13534,128,length,"13,179.703062",720.477678,5.673053,"13,900.186948",14,0.941606910,true
4085,124843,122304,2539,128,length,"12,591.585915","1,745.946303",13.747609,"14,339.308008",58,0.979662456,true
4086,55207,15168,40039,128,length,"12,375.625334","1,161.630498",9.146697,"13,538.081086",23,0.274747767,true
4087,2311,1984,327,128,length,"12,467.826893","1,883.384058",14.829796,"14,351.885324",63,0.858502813,true
4088,3069,1792,1277,128,length,"12,465.905213","1,913.642728",15.068053,"14,379.909352",64,0.583903552,true
4089,44105,25920,18185,128,length,"12,978.735239","1,280.007847",10.078802,"14,258.748878",7,0.587688471,true
4090,58117,15168,42949,128,length,"13,773.287644","1,307.208637",10.292981,"15,080.501433",33,0.260990760,true
4091,125212,122304,2908,128,length,"13,949.754859","1,779.767465",14.013917,"15,731.277346",61,0.976775389,true
4092,320,0,320,128,length,"13,605.084622","1,757.927389",13.841948,"15,363.469391",60,0.000000000,true
4093,46936,33344,13592,128,length,"13,844.653486","1,388.452350",10.932696,"15,234.040083",48,0.710414181,true
4094,72723,71296,1427,128,length,"15,375.820273",0.000000,0.000000,"15,375.825841",1,0.980377597,true
4095,849,832,17,128,length,"14,502.885809",837.541448,6.594815,"15,341.581730",28,0.979976443,true
4096,60072,15168,44904,128,length,"14,480.572098","1,855.737728",14.612108,"16,337.357770",54,0.252497004,true
