lane_id,device_id,lane_label,pp_rank,tp_rank,launch_offset_ns_from_request_start,launch_offset_ms_from_request_start,duration_ns,duration_us,category,stream_id,correlation_id,kernel_name
1,1,PP1 · TP0,1,0,1984760833,1984.760833,30656,30.656,norm_rope_quant,27,38766,kernel_cutlass_kernel_flashinfernormkernelsrmsnormRMSNormKernel_object_at__tensorptrbf16gmemalign16o2048i64div81_tensorptrbf16gmemalign16o20481_tensorptrbf16gmemalign16o2048i64div81___Tru_0
1,1,PP1 · TP0,1,0,1984792001,1984.792001,10432,10.432,norm_rope_quant,27,38776,kernel_cutlass_kernel_flashinfernormkernelsrmsnormRMSNormKernel_object_at__tensorptrbf16gmemalign16o512i64div81_tensorptrbf16gmemalign16o5121_tensorptrbf16gmemalign16o512i64div81___True_4_0
1,1,PP1 · TP0,1,0,1984803009,1984.803009,28064,28.064,gemm_moe,27,38794,"void <unnamed>::per_token_group_quant_8bit_v2_kernel<<unnamed>::NaiveScheduler, (int)128, (int)8, __nv_bfloat16, __nv_fp8_e4m3, (bool)1, (bool)0, (bool)0, (bool)1, float>(const T4 *, T5 *, T10 *, const int *, int, int, int, int, int)"
1,1,PP1 · TP0,1,0,1984833345,1984.833345,808066,808.066,gemm_moe,27,38813,"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, (unsigned int)0, (unsigned int)0, (unsigned int)0, (unsigned int)1, (unsigned int)256, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)3, (unsigned int)128, (unsigned int)256, (unsigned int)2, (bool)1, (unsigned int)132, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float *, int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
1,1,PP1 · TP0,1,0,1985645923,1985.645923,440673,440.673,gemm_moe,27,38831,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_TNT
1,1,PP1 · TP0,1,0,1986087044,1986.087044,79008,79.008,norm_rope_quant,27,38834,"void <unnamed>::fused_rope_kernel<(bool)0, (long)64, (bool)1, __nv_bfloat16, long, (unsigned int)8>(<unnamed>::FusedRopeParams)"
1,1,PP1 · TP0,1,0,1986167492,1986.167492,5024,5.024,memory_elementwise,27,38846,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
1,1,PP1 · TP0,1,0,1986173732,1986.173732,51520,51.52,norm_rope_quant,27,38880,_quantize_k_cache_fast_kernel
1,1,PP1 · TP0,1,0,1986225860,1986.22586,5889,5.889,attention,27,38881,"void <unnamed>::set_mla_kv_buffer_kernel<(long)528, (long)128, (int)8, (bool)1, long>(<unnamed>::SetMlaKVBufferParams)"
1,1,PP1 · TP0,1,0,1986232805,1986.232805,585569,585.569,attention,27,38889,"<unnamed>::concat_mla_absorb_q_kernel(__nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int, long, int, long, int, long, int)"
1,1,PP1 · TP0,1,0,1986820774,1986.820774,12863872,12863.872,attention,27,38936,"void sm90::decode::sparse_fp8::flash_fwd_splitkv_mla_fp8_sparse_kernel<sm90::decode::sparse_fp8::KernelTemplate<(ModelType)0, (int)64>, sm90::decode::sparse_fp8::KernelTemplate<(ModelType)0, (int)64>::TmaParams<cute::tuple<int, int, int, int>, cute::TiledCopy<cute::Copy_Atom<cute::Copy_Traits<cute::SM90_TMA_LOAD, cute::C<(int)65536>, cute::AuxTmaParams<cute::tuple<cute::ScaledBasis<cute::C<(int)1>, (int)1>, cute::ScaledBasis<cute::C<(int)1>, (int)0>, cute::ScaledBasis<cute::C<(int)1>, (int)2>, cute::ScaledBasis<cute::C<(int)1>, (int)3>>, const cute::Layout<cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::ScaledBasis<cute::C<(int)1>, (int)1>, cute::ScaledBasis<cute::C<(int)1>, (int)0>, cute::ScaledBasis<cute::C<(int)1>, (int)2>, cute::ScaledBasis<cute::C<(int)1>, (int)3>>> &, const cute::Swizzle<(int)3, (int)4, (int)3> &>>, cutlass::bfloat16_t>, cute::Layout<cute::tuple<cute::C<(int)1>, cute::tuple<cute::tuple<cute::tuple<cute::C<(int)64>, cute::C<(int)64>>, cute::C<(int)9>>>>, cute::tuple<cute::C<(int)0>, cute::tuple<cute::tuple<cute::tuple<cute::C<(int)64>, cute::C<(int)1>>, cute::C<(int)4096>>>>>, cute::tuple<cute::C<(int)64>, cute::C<(int)576>>>>>(SparseAttnDecodeParams, T2)"
2,2,PP2 · TP0,2,0,1987493930,1987.49393,115520,115.52,attention,27,32239,"void smxx::decode::flash_fwd_mla_combine_kernel<cutlass::bfloat16_t, (int)512, (int)8, (int)160, (int)256>(CombineParams)"
2,2,PP2 · TP0,2,0,1987613802,1987.613802,468448,468.448,gemm_moe,27,32260,nvjet_sm90_tst_128x256_64x4_2x1_v_bz_coopA_TNN
2,2,PP2 · TP0,2,0,1988082698,1988.082698,191264,191.264,gemm_moe,27,32280,"void <unnamed>::per_token_group_quant_8bit_v2_kernel<<unnamed>::NaiveScheduler, (int)128, (int)8, __nv_bfloat16, __nv_fp8_e4m3, (bool)1, (bool)0, (bool)0, (bool)1, float>(const T4 *, T5 *, T10 *, const int *, int, int, int, int, int)"
2,2,PP2 · TP0,2,0,1988275498,1988.275498,2269343,2269.343,gemm_moe,27,32299,"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, (unsigned int)0, (unsigned int)0, (unsigned int)0, (unsigned int)1, (unsigned int)256, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)3, (unsigned int)128, (unsigned int)256, (unsigned int)2, (bool)1, (unsigned int)132, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float *, int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
4,4,PP4 · TP0,4,0,1989563098,1989.563098,122815,122.815,attention,27,12692,"void smxx::decode::flash_fwd_mla_combine_kernel<cutlass::bfloat16_t, (int)512, (int)8, (int)160, (int)256>(CombineParams)"
4,4,PP4 · TP0,4,0,1989690425,1989.690425,475424,475.424,gemm_moe,27,12715,nvjet_sm90_tst_128x256_64x4_2x1_v_bz_coopA_TNN
4,4,PP4 · TP0,4,0,1990166617,1990.166617,191808,191.808,gemm_moe,27,12739,"void <unnamed>::per_token_group_quant_8bit_v2_kernel<<unnamed>::NaiveScheduler, (int)128, (int)8, __nv_bfloat16, __nv_fp8_e4m3, (bool)1, (bool)0, (bool)0, (bool)1, float>(const T4 *, T5 *, T10 *, const int *, int, int, int, int, int)"
4,4,PP4 · TP0,4,0,1990361625,1990.361625,2290492,2290.492,gemm_moe,27,12760,"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, (unsigned int)0, (unsigned int)0, (unsigned int)0, (unsigned int)1, (unsigned int)256, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)3, (unsigned int)128, (unsigned int)256, (unsigned int)2, (bool)1, (unsigned int)132, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float *, int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
2,2,PP2 · TP0,2,0,1990545641,1990.545641,192800,192.8,norm_rope_quant,27,32302,kernel_cutlass_kernel_flashinfernormkernelsfused_add_rmsnormFusedAddRMSNormKernel_object_at__tensorptrbf16gmemalign128o614461441_tensorptrbf16gmemalign128o614461441_tensorptrbf16gmemalign_0
2,2,PP2 · TP0,2,0,1990740137,1990.740137,73216,73.216,gemm_moe,27,32316,nvjet_sm90_tst_128x256_64x4_2x1_v_bz_coopA_TNN
2,2,PP2 · TP0,2,0,1990814921,1990.814921,21216,21.216,other,27,32329,triton_poi_fused_add_sigmoid_unsqueeze_0
2,2,PP2 · TP0,2,0,1990838185,1990.838185,232512,232.512,moe_routing,27,32342,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)"
2,2,PP2 · TP0,2,0,1991072617,1991.072617,14400,14.4,other,27,32360,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
2,2,PP2 · TP0,2,0,1991088137,1991.088137,2208,2.208,other,27,32371,triton_poi_fused_sum_1
2,2,PP2 · TP0,2,0,1991091593,1991.091593,13248,13.248,moe_routing,27,32384,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)"
2,2,PP2 · TP0,2,0,1991106025,1991.106025,20864,20.864,memory_elementwise,27,32391,triton_poi_fused__to_copy_arange_bitwise_not_eq_expand_masked_fill_scalar_tensor_unsqueeze_view_where_2
2,2,PP2 · TP0,2,0,1991128105,1991.128105,269440,269.44,moe_routing,27,32404,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)"
2,2,PP2 · TP0,2,0,1991398761,1991.398761,14848,14.848,other,27,32422,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
2,2,PP2 · TP0,2,0,1991414697,1991.414697,6912,6.912,memory_elementwise,27,32439,triton_red_fused_copy_gather_select_sigmoid_slice_sum_3
2,2,PP2 · TP0,2,0,1991423529,1991.423529,1536,1.536,memory_elementwise,27,32458,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)"
2,2,PP2 · TP0,2,0,1991426185,1991.426185,4096,4.096,memory_elementwise,27,32478,triton_poi_fused__to_copy_copy_div_gather_randint_select_sigmoid_4
2,2,PP2 · TP0,2,0,1991432649,1991.432649,30400,30.4,moe_routing,27,32510,"void moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int, int, unsigned long, int *, bool, int, int)"
2,2,PP2 · TP0,2,0,1991464233,1991.464233,45088,45.088,moe_routing,27,32512,"void count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, unsigned long)"
2,2,PP2 · TP0,2,0,1991509577,1991.509577,72256,72.256,gemm_moe,27,32534,"void <unnamed>::per_token_group_quant_8bit_v2_kernel<<unnamed>::NaiveScheduler, (int)128, (int)8, __nv_bfloat16, __nv_fp8_e4m3, (bool)0, (bool)0, (bool)0, (bool)1, float>(const T4 *, T5 *, T10 *, const int *, int, int, int, int, int)"
2,2,PP2 · TP0,2,0,1991583433,1991.583433,9456605,9456.605,gemm_moe,27,32546,fused_moe_kernel
0,0,PP0 · TP0,0,0,1991941326,1991.941326,128448,128.448,attention,27,43949,"void smxx::decode::flash_fwd_mla_combine_kernel<cutlass::bfloat16_t, (int)512, (int)8, (int)160, (int)256>(CombineParams)"
0,0,PP0 · TP0,0,0,1992074254,1992.074254,488771,488.771,gemm_moe,27,43970,nvjet_sm90_tst_128x256_64x4_2x1_v_bz_coopA_TNN
0,0,PP0 · TP0,0,0,1992563665,1992.563665,191136,191.136,gemm_moe,27,43990,"void <unnamed>::per_token_group_quant_8bit_v2_kernel<<unnamed>::NaiveScheduler, (int)128, (int)8, __nv_bfloat16, __nv_fp8_e4m3, (bool)1, (bool)0, (bool)0, (bool)1, float>(const T4 *, T5 *, T10 *, const int *, int, int, int, int, int)"
4,4,PP4 · TP0,4,0,1992652853,1992.652853,195072,195.072,norm_rope_quant,27,12763,kernel_cutlass_kernel_flashinfernormkernelsfused_add_rmsnormFusedAddRMSNormKernel_object_at__tensorptrbf16gmemalign128o614461441_tensorptrbf16gmemalign128o614461441_tensorptrbf16gmemalign_0
0,0,PP0 · TP0,0,0,1992756209,1992.756209,2319978,2319.978,gemm_moe,27,44009,"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, (unsigned int)0, (unsigned int)0, (unsigned int)0, (unsigned int)1, (unsigned int)256, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)3, (unsigned int)128, (unsigned int)256, (unsigned int)2, (bool)1, (unsigned int)132, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float *, int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
4,4,PP4 · TP0,4,0,1992850357,1992.850357,74976,74.976,gemm_moe,27,12779,nvjet_sm90_tst_128x256_64x4_2x1_v_bz_coopA_TNN
4,4,PP4 · TP0,4,0,1992928181,1992.928181,21088,21.088,other,27,12794,triton_poi_fused_add_sigmoid_unsqueeze_0
4,4,PP4 · TP0,4,0,1992953109,1992.953109,252543,252.543,moe_routing,27,12811,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)"
5,5,PP5 · TP0,5,0,1993017905,1993.017905,127329,127.329,attention,27,4382,"void smxx::decode::flash_fwd_mla_combine_kernel<cutlass::bfloat16_t, (int)512, (int)8, (int)160, (int)256>(CombineParams)"
5,5,PP5 · TP0,5,0,1993151410,1993.15141,486305,486.305,gemm_moe,27,4405,nvjet_sm90_tst_128x256_64x4_2x1_v_bz_coopA_TNN
4,4,PP4 · TP0,4,0,1993209460,1993.20946,15648,15.648,other,27,12829,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
4,4,PP4 · TP0,4,0,1993227956,1993.227956,2208,2.208,other,27,12842,triton_poi_fused_sum_1
4,4,PP4 · TP0,4,0,1993233012,1993.233012,14080,14.08,moe_routing,27,12859,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)"
4,4,PP4 · TP0,4,0,1993249780,1993.24978,11104,11.104,memory_elementwise,27,12866,triton_poi_fused__to_copy_arange_bitwise_not_eq_expand_masked_fill_scalar_tensor_unsqueeze_view_where_2
4,4,PP4 · TP0,4,0,1993264340,1993.26434,278368,278.368,moe_routing,27,12883,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)"
4,4,PP4 · TP0,4,0,1993546452,1993.546452,16128,16.128,other,27,12901,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
4,4,PP4 · TP0,4,0,1993566068,1993.566068,7008,7.008,memory_elementwise,27,12922,triton_red_fused_copy_gather_select_sigmoid_slice_sum_3
4,4,PP4 · TP0,4,0,1993575060,1993.57506,1600,1.6,memory_elementwise,27,12943,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)"
4,4,PP4 · TP0,4,0,1993580052,1993.580052,4224,4.224,memory_elementwise,27,12967,triton_poi_fused__to_copy_copy_div_gather_randint_select_sigmoid_4
4,4,PP4 · TP0,4,0,1993587092,1993.587092,31872,31.872,moe_routing,27,13007,"void moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int, int, unsigned long, int *, bool, int, int)"
3,3,PP3 · TP0,3,0,1993612700,1993.6127,123936,123.936,attention,27,22471,"void smxx::decode::flash_fwd_mla_combine_kernel<cutlass::bfloat16_t, (int)512, (int)8, (int)160, (int)256>(CombineParams)"
4,4,PP4 · TP0,4,0,1993621332,1993.621332,30048,30.048,moe_routing,27,13009,"void count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, unsigned long)"
5,5,PP5 · TP0,5,0,1993638099,1993.638099,190945,190.945,gemm_moe,27,4429,"void <unnamed>::per_token_group_quant_8bit_v2_kernel<<unnamed>::NaiveScheduler, (int)128, (int)8, __nv_bfloat16, __nv_fp8_e4m3, (bool)1, (bool)0, (bool)0, (bool)1, float>(const T4 *, T5 *, T10 *, const int *, int, int, int, int, int)"
4,4,PP4 · TP0,4,0,1993651636,1993.651636,73056,73.056,gemm_moe,27,13037,"void <unnamed>::per_token_group_quant_8bit_v2_kernel<<unnamed>::NaiveScheduler, (int)128, (int)8, __nv_bfloat16, __nv_fp8_e4m3, (bool)0, (bool)0, (bool)0, (bool)1, float>(const T4 *, T5 *, T10 *, const int *, int, int, int, int, int)"
4,4,PP4 · TP0,4,0,1993726772,1993.726772,9400018,9400.018,gemm_moe,27,13049,fused_moe_kernel
3,3,PP3 · TP0,3,0,1993741084,1993.741084,480992,480.992,gemm_moe,27,22492,nvjet_sm90_tst_128x256_64x4_2x1_v_bz_coopA_TNN
5,5,PP5 · TP0,5,0,1993832884,1993.832884,2283721,2283.721,gemm_moe,27,4450,"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, (unsigned int)0, (unsigned int)0, (unsigned int)0, (unsigned int)1, (unsigned int)256, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)3, (unsigned int)128, (unsigned int)256, (unsigned int)2, (bool)1, (unsigned int)132, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float *, int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
3,3,PP3 · TP0,3,0,1994222492,1994.222492,191744,191.744,gemm_moe,27,22512,"void <unnamed>::per_token_group_quant_8bit_v2_kernel<<unnamed>::NaiveScheduler, (int)128, (int)8, __nv_bfloat16, __nv_fp8_e4m3, (bool)1, (bool)0, (bool)0, (bool)1, float>(const T4 *, T5 *, T10 *, const int *, int, int, int, int, int)"
3,3,PP3 · TP0,3,0,1994415964,1994.415964,2304381,2304.381,gemm_moe,27,22531,"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, (unsigned int)0, (unsigned int)0, (unsigned int)0, (unsigned int)1, (unsigned int)256, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)3, (unsigned int)128, (unsigned int)256, (unsigned int)2, (bool)1, (unsigned int)132, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float *, int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0,0,PP0 · TP0,0,0,1995077083,1995.077083,195041,195.041,norm_rope_quant,27,44012,kernel_cutlass_kernel_flashinfernormkernelsfused_add_rmsnormFusedAddRMSNormKernel_object_at__tensorptrbf16gmemalign128o614461441_tensorptrbf16gmemalign128o614461441_tensorptrbf16gmemalign_0
0,0,PP0 · TP0,0,0,1995274460,1995.27446,77760,77.76,gemm_moe,27,44026,nvjet_sm90_tst_128x256_64x4_2x1_v_bz_coopA_TNN
0,0,PP0 · TP0,0,0,1995354524,1995.354524,21153,21.153,other,27,44039,triton_poi_fused_add_sigmoid_unsqueeze_0
0,0,PP0 · TP0,0,0,1995376797,1995.376797,332993,332.993,moe_routing,27,44052,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)"
0,0,PP0 · TP0,0,0,1995710814,1995.710814,16512,16.512,other,27,44070,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
0,0,PP0 · TP0,0,0,1995728382,1995.728382,2368,2.368,other,27,44081,triton_poi_fused_sum_1
0,0,PP0 · TP0,0,0,1995731870,1995.73187,14688,14.688,moe_routing,27,44094,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)"
0,0,PP0 · TP0,0,0,1995747614,1995.747614,11168,11.168,memory_elementwise,27,44101,triton_poi_fused__to_copy_arange_bitwise_not_eq_expand_masked_fill_scalar_tensor_unsqueeze_view_where_2
0,0,PP0 · TP0,0,0,1995759998,1995.759998,375522,375.522,moe_routing,27,44114,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)"
5,5,PP5 · TP0,5,0,1996117533,1996.117533,194208,194.208,norm_rope_quant,27,4453,kernel_cutlass_kernel_flashinfernormkernelsfused_add_rmsnormFusedAddRMSNormKernel_object_at__tensorptrbf16gmemalign128o614461441_tensorptrbf16gmemalign128o614461441_tensorptrbf16gmemalign_0
0,0,PP0 · TP0,0,0,1996137600,1996.1376,16992,16.992,other,27,44132,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
0,0,PP0 · TP0,0,0,1996155840,1996.15584,7104,7.104,memory_elementwise,27,44149,triton_red_fused_copy_gather_select_sigmoid_slice_sum_3
0,0,PP0 · TP0,0,0,1996164160,1996.16416,1696,1.696,memory_elementwise,27,44168,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)"
0,0,PP0 · TP0,0,0,1996166912,1996.166912,4416,4.416,memory_elementwise,27,44188,triton_poi_fused__to_copy_copy_div_gather_randint_select_sigmoid_4
0,0,PP0 · TP0,0,0,1996172384,1996.172384,32832,32.832,moe_routing,27,44220,"void moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int, int, unsigned long, int *, bool, int, int)"
0,0,PP0 · TP0,0,0,1996206272,1996.206272,38527,38.527,moe_routing,27,44222,"void count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, unsigned long)"
0,0,PP0 · TP0,0,0,1996244800,1996.2448,73121,73.121,gemm_moe,27,44244,"void <unnamed>::per_token_group_quant_8bit_v2_kernel<<unnamed>::NaiveScheduler, (int)128, (int)8, __nv_bfloat16, __nv_fp8_e4m3, (bool)0, (bool)0, (bool)0, (bool)1, float>(const T4 *, T5 *, T10 *, const int *, int, int, int, int, int)"
5,5,PP5 · TP0,5,0,1996314717,1996.314717,76129,76.129,gemm_moe,27,4469,nvjet_sm90_tst_128x256_64x4_2x1_v_bz_coopA_TNN
0,0,PP0 · TP0,0,0,1996319393,1996.319393,9741641,9741.641,gemm_moe,27,44256,fused_moe_kernel
